NU_CNPJ_EMPRESA;NO_RAZAO_SOCIAL_EMPRESA;NO_PRODUTO;NU_PROCESSO;DS_TIPO_PRODUTO;DS_CATEGORIA_PRODUTO;DT_FINALIZACAO_PROCESSO;DT_VENCIMENTO_REGISTRO;ST_SITUACAO_REGISTRO
01301517000183;CIA SULAMERICANA DE TABACOS S/A;FLY PREMIUM VERMELHO;25351090620201313;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;FONSECA;25351505706201048;DERIVADOS DO TABACO;CHARUTO;;11/29/2011 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;FONSECA;25351726828201155;DERIVADOS DO TABACO;CHARUTO;;05/21/2013 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;FONSECA - DELÍCIAS;25351337133201362;DERIVADOS DO TABACO;CHARUTO;;09/25/2014 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FRATELLO CIGARS CLÁSSICO ROBUSTO;25351114765202029;DERIVADOS DO TABACO;CHARUTO;;07/06/2022 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE I-TASTE KS;25069173990201480;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/08/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE ITASTE 2.0 AIR FILTER KS;25351040939201344;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/01/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE ITASTE 2.0 WI-FI FILTER KS;25351040928201300;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/25/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE ITASTE 3.0;25351395164201451;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/21/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE ITASTE KS;25351111600201265;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/02/2017 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE SPECIAL FILTER KS;25351770465200824;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/03/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE TASTE + FILTER DF;25069235660201644;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/22/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE TASTE + FILTER POWERED BY KENT;25351381198201591;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/21/2021 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BLUE TASTE+ FILTER;25351222450201506;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/12/2019 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE BOOST;25351646847201510;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/17/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE CITRIC MIX KS;25351046653200911;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/16/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE CLICKON ISWITCH KS;25351634753201173;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/14/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE CORE BLUE;25351170341202397;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/20/2024 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE CORE RED;25351170313202370;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/20/2024 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE FRESH CLICKON IBOOST;25351634769201150;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/28/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE FRESH GROOVIN RS;25351669584200849;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/08/2009 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE FRESH KS;25351545373200731;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/31/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE FRESH MIX KS;25351046672200926;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/16/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE FRESH SHARING KS;25351669602200892;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/08/2009 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE IBOOST TASTE+ FILTER POWERED BY KENT;25351403281201548;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/17/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE NANO SABOR CRAVO KS SS;25351428119201157;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/08/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE NANO SABOR MENTA KS SS;25351428128201140;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/08/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE NANO TABACO KS SS;25351428133201126;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/08/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED I-TASTE KS;25069173947201484;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/08/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED INNOVATIVE CHOICE KS;25351883945200833;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;01/21/2010 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED ITASTE 2.0 AIR FILTER KS;25351040901201376;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/06/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED ITASTE 2.0 WI-FI FILTER KS;25351040974201386;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/25/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED ITASTE 3.0;25351395191201429;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/21/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED ITASTE KS;25351111647201226;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/02/2017 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED ITASTE SLIMS;25351395250201437;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/30/2015 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED SPECIAL FILTER KS;25351770381200847;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/03/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED TASTE + FILTER DF;25069235654201639;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/22/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED TASTE + FILTER POWERED BY KENT;25351381223201538;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/13/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE RED TASTE+ FILTER;25351222663201518;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/12/2019 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER ITASTE 2.0 AIR FILTER KS;25351040953201313;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/25/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER ITASTE 2.0 WI-FI FILTER KS;25351090924201347;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/12/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER ITASTE 3.0;25351395129201419;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/21/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER ITASTE KS;25351111783201208;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/02/2017 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER SPECIAL FILTER KS;25351770485200868;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/03/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER TASTE + FILTER POWERED BY KENT;25351381279201591;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/13/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SILVER TASTE+ FILTER;25351222460201511;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/12/2019 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FREE SPICY MIX KS;25351265906200981;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/06/2013 00:00:00;Inativo
28274157000124;CIBRASA INDÚSTRIA E COMÉRCIO DE TABACOS S/A;FREVO;25351262894200836;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;;Inativo
84316868000195;FERLIM IND E COM LTDA;FUMACRE;25351717275201945;DERIVADOS DO TABACO;FUMO DESFIADO;;04/20/2022 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI CINNAMON LATTE;25351248210201865;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/27/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI LEMON MINT;25351088318201745;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/10/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI MOJITO MOJO;25351248186201864;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/27/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI RASPBERRY SWIRL;25351248139201811;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/27/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI RED GUMMI BEAR;25351088356201764;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/10/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI SPICED CHAI;25351087915201718;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/10/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI TANGELO;25351088018201711;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/10/2019 00:00:00;Inativo
24259866000180;BMCS COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME;FUMARI WHITE GUMMI BEAR;25351088392201725;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/10/2019 00:00:00;Inativo
34279892000123;IARAZIL ENVASAMENTO E EMPACOTAMENTO LTDA;FUMO CAVALINHO AMARELO;25351140050202455;DERIVADOS DO TABACO;FUMO DESFIADO;;04/22/2025 00:00:00;Ativo
34279892000123;IARAZIL ENVASAMENTO E EMPACOTAMENTO LTDA;FUMO CAVALINHO VERMELHO;25351140049202421;DERIVADOS DO TABACO;FUMO DESFIADO;;04/22/2025 00:00:00;Ativo
20997850000113;INCOFORTE - INDUSTRIA E COMERCIO DE FUMOS EXTRA FORTE LTDA;FUMO CORINGA EXTRA NORTE;25351520493202183;DERIVADOS DO TABACO;FUMO DESFIADO;;08/16/2022 00:00:00;Inativo
88654827000160;BELA FLOR INDUSTRIA E COMERCIO DE FUMOS LTDA;FUMO DESFIADO BELA FLOR;25351189116202413;DERIVADOS DO TABACO;FUMO DESFIADO;;08/19/2025 00:00:00;Ativo
35472366000148;MARCELA DE ARAUJO LARIOS BENVINDO TABACARIA;FUMO DESFIADO BOMBACO TRADICIONAL;25351213616202475;DERIVADOS DO TABACO;FUMO DESFIADO;;09/02/2025 00:00:00;Ativo
11997987000187;TABACOS CONQUISTADOR LTDA;FUMO DESFIADO CONQUISTADOR;25351387315202487;DERIVADOS DO TABACO;FUMO DESFIADO;;10/07/2025 00:00:00;Ativo
55817217000180;COMÉRCIO E INDÚSTRIA DE FUMOS JAUENSE LTDA;FUMO DESFIADO JURITI;25351305573202453;DERIVADOS DO TABACO;FUMO DESFIADO;;08/12/2025 00:00:00;Ativo
33009911000139;SOUZA CRUZ LTDA;FUMO DESFIADO TREVO TRADICIONAL -  VERSÃO B;25351121852201512;DERIVADOS DO TABACO;FUMO DESFIADO;;06/22/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;FUMO PARA CIGARROS TREVO TRADICIONAL;25351010403202060;DERIVADOS DO TABACO;FUMO DESFIADO;;10/19/2024 00:00:00;Ativo
78402013000184;amadeu bressan & Cia. Ltda.;FUMO PEAO;25351443611201161;DERIVADOS DO TABACO;FUMO DESFIADO;;05/21/2013 00:00:00;Inativo
78402013000184;amadeu bressan & Cia. Ltda.;FUMO PEÃO;25351345392201718;DERIVADOS DO TABACO;FUMO DESFIADO;;07/24/2018 00:00:00;Inativo
78402013000184;amadeu bressan & Cia. Ltda.;FUMO PEÃO;25351029899201910;DERIVADOS DO TABACO;FUMO DESFIADO;;02/18/2022 00:00:00;Inativo
78402013000184;amadeu bressan & Cia. Ltda.;FUMO PEÃO AMARELINHO;25351686975201719;DERIVADOS DO TABACO;FUMO DESFIADO;;05/07/2019 00:00:00;Inativo
78402013000184;amadeu bressan & Cia. Ltda.;FUMO PEÃO TRADICIONAL;25351600059202348;DERIVADOS DO TABACO;FUMO DESFIADO;;01/15/2025 00:00:00;Ativo
05418580000155;INDUSTRIA E COMERCIO DE FUMOS SUPER GALO LTDA - EPP;FUMO SUPER GALO;25351281036201862;DERIVADOS DO TABACO;FUMO DESFIADO;;08/27/2022 00:00:00;Inativo
75884890000140;IRMAOS DALPIAZ LTDA;FUMOS OLIVEIRA;25351830017201872;DERIVADOS DO TABACO;FUMO DESFIADO;;08/12/2020 00:00:00;Inativo
01301517000183;CIA SULAMERICANA DE TABACOS S/A;G GIFT;25351325168201653;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/30/2020 00:00:00;Inativo
14399117000102;MENENDEZ AMERINO & CIA LTDA;GABRIELA ORIGINAL;25351581820200804;DERIVADOS DO TABACO;CIGARRILHA;;01/05/2012 00:00:00;Inativo
14399117000102;MENENDEZ AMERINO & CIA LTDA;GABRIELA ORIGINAL;25351150501201242;DERIVADOS DO TABACO;CIGARRILHA;;04/23/2013 00:00:00;Inativo
04041933000188;PHILIP MORRIS BRASIL INDÚSTRIA E COMÉRCIO LTDA.;GALAXY RED KS;25351111432201250;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/19/2014 00:00:00;Inativo
40585474000167;CRISTINA D’ANGELO - COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA;GENTILI;25351628986202161;DERIVADOS DO TABACO;CHARUTO;;10/04/2023 00:00:00;Inativo
18559637000188;VITORIA IMPORTAÇÃO, EXPORTAÇÃO, INDUSTRIA & COMERCIO DE TABACOS LTDA;GF;25351220976202342;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/11/2024 00:00:00;Inativo
07084456000126;GHT COMERCIO DE TABACOS LTDA;GHT GREEN HILL TOBACCO ORIGINAL;25351525239202171;DERIVADOS DO TABACO;FUMO DESFIADO;;10/25/2022 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;GIFT;25069336103201590;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/16/2025 00:00:00;Ativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;GIFT RED;25069808425201618;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;06/06/2017 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;GIFT RED;25069552657201821;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/21/2021 00:00:00;Ativo
39960144000125;JAMM CIGAR CHARUTOS LTDA;GOAT BLUNTS;25351205396202414;DERIVADOS DO TABACO;BLUNT;;08/12/2025 00:00:00;Ativo
33445489000164;PEL IMPORTACAO E COMERCIALIZACAO LTDA;GOFT ROBUSTO;25351444937201952;DERIVADOS DO TABACO;CHARUTO;;02/03/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE;25351899529202078;DERIVADOS DO TABACO;FUMO DESFIADO;;10/19/2021 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE - BIG BOMB PURPLE;25351567621202071;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE BIG BOMB;25351567649202017;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE CHERRY BOMB;25351063015201867;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/16/2019 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE CHERRY BOMB;25351567645202021;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE TROPICAL FUSION;25351062914201842;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/16/2019 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE TROPICAL FUSION;25351567646202075;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/12/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE X-MINT;25351567619202001;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
24951866000146;GOLD SMOKE TOBACCO LTDA ­ ME;GOLD SMOKE YELLOW BOMB;25351567623202061;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF BLUE;25351686280200846;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/27/2010 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF BLUE;25351398084201029;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/23/2014 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF MENTHOL;25351499971201091;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/29/2013 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF RED;25351784632200825;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;01/05/2010 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF RED;25351398091201055;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/23/2014 00:00:00;Inativo
04923986000122;real tabacos ltda;GOLF SILVER;25351109323201329;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/05/2015 00:00:00;Inativo
18804581000180;CLEAN INDUSTRIA E COMERCIO DE CIGARROS LTDA;GOOD CLEAN;25351349620201911;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/01/2022 00:00:00;Inativo
18804581000180;CLEAN INDUSTRIA E COMERCIO DE CIGARROS LTDA;GOOD PRIME;25351032343202036;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/10/2021 00:00:00;Inativo
68881150000195;PHOENIX INDUSTRIA E COMERCIO DE TABACOS LTDA;GOOL FILTRO BRANCO;25351130362201057;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/26/2014 00:00:00;Inativo
06281238000119;Nativo Del Caribe Indústria e Comércio de Charutos Ltda. - ME;GRAN HONDURAS;25351186823201982;DERIVADOS DO TABACO;CHARUTO;;12/02/2020 00:00:00;Inativo
37458309000130;AMAZONIA TABACO DE PRODUTOS DA FLORESTA;GRAND AMAZONIA ROBUSTOS 52 RG;25351571813202082;DERIVADOS DO TABACO;CHARUTO;;02/08/2022 00:00:00;Inativo
27643835000116;BRIX SPECIAL TABACO BLEND LTDA;GRIFFE BLUE;25351125913202201;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/15/2025 00:00:00;Ativo
25370137000169;MAREVA COMERCIALIZAÇÃO DE TABACO ME;GUANTANAMERA;25351237556201919;DERIVADOS DO TABACO;CHARUTO;;;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;GUANTANAMERA CRISTALES;25351080800201176;DERIVADOS DO TABACO;CHARUTO;;06/06/2012 00:00:00;Inativo
00355983000189;BARROS COMERCIO, IMPORTAÇÃO, EXPORTAÇÃO E REPRESENTAÇÕES COMERCIAIS LTDA-ME;GUANTANAMERA CRISTALES;25351072501201765;DERIVADOS DO TABACO;CHARUTO;;03/26/2019 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;GUANTANAMERA MINI;25351204847201230;DERIVADOS DO TABACO;CHARUTO;;10/16/2013 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;GUANTANAMERA MINUTOS TUBO;25351080833201115;DERIVADOS DO TABACO;CHARUTO;;06/06/2012 00:00:00;Inativo
18804581000180;CLEAN INDUSTRIA E COMERCIO DE CIGARROS LTDA;GUDANG CLEAN;25351451348201921;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/09/2021 00:00:00;Inativo
18804581000180;CLEAN INDUSTRIA E COMERCIO DE CIGARROS LTDA;GUDANG TRADITIONAL;25351451347201986;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/09/2021 00:00:00;Inativo
35724794000110;GUDAM INDUSTRIA E COMERCIO DE FUMOS DO BRASIL LTDA;GUDANZINHO;25351040930202180;DERIVADOS DO TABACO;FUMO DESFIADO;;07/24/2023 00:00:00;Inativo
17121200000103;RC PREMIUM COMERCIO IMPORTADORA E EXPORTADORA EIRELLI - EPP;GURKHA CELLAR RESERVE 15 YEARS SOLARA DOUBLE ROBUSTO;25351187930201847;DERIVADOS DO TABACO;CHARUTO;;10/01/2021 00:00:00;Inativo
17121200000103;RC PREMIUM COMERCIO IMPORTADORA E EXPORTADORA EIRELLI - EPP;GURKHA GHOST SHADOW;25351325630202097;DERIVADOS DO TABACO;CHARUTO;;03/01/2022 00:00:00;Inativo
17121200000103;RC PREMIUM COMERCIO IMPORTADORA E EXPORTADORA EIRELLI - EPP;GURKHA THE NICARAGUA SERIES ROBUSTO;25351416649202041;DERIVADOS DO TABACO;CHARUTO;;01/11/2022 00:00:00;Inativo
35724794000110;GUDAM INDUSTRIA E COMERCIO DE FUMOS DO BRASIL LTDA;GZINHO;25351040933202113;DERIVADOS DO TABACO;FUMO DESFIADO;;;Inativo
25370137000169;MAREVA COMERCIALIZAÇÃO DE TABACO ME;H UPMANN;25351237554201920;DERIVADOS DO TABACO;CHARUTO;;04/05/2026 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE PEACH ICE TEA;25351980211201615;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/01/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE PINK LEMONADE;25351980110201681;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/01/2017 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE PISTACHIO CREAM;25351335738201710;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/23/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE PUMPKIN PIE;25351335748201725;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/23/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE QUENTAO;25351335815201703;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/23/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE SKULL MINT;25351980074201694;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/01/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE SUMMER TIME;25351335788201709;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/23/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE VANILLA CAKE;25351335806201711;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/23/2018 00:00:00;Inativo
06000247000194;GSI TRADING LTDA. - ME;DARK SMOKE VANILLA MINT;25351980169201612;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/01/2018 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE BANANAPAPA;25351764786202090;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/10/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE DARK ICECREAM;25351764822202015;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/10/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE DARKSIDE COLA;25351764852202021;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/10/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE ICE GRANNY;25351764936202065;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/24/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE LEMONBLAST;25351764957202081;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/24/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE MANGO LASSI;25351764965202027;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/24/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE PEAR;25351764713202006;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/22/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE SUPERNOVA;25351764908202048;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/10/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE SWEET COMET;25351765013202021;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/10/2022 00:00:00;Inativo
13609726000178;CASA CARIBE IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME;DARKSIDE WILD FOREST;25351764995202033;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/24/2022 00:00:00;Inativo
29233187000155;Genève Cigars Importação e Comercialização Ltda EPP;DAVIDOFF MILLENNIUM ROBUSTO;25351039060201981;DERIVADOS DO TABACO;CHARUTO;;12/30/2020 00:00:00;Inativo
29233187000155;Genève Cigars Importação e Comercialização Ltda EPP;DAVIDOFF NICARAGUA ROBUSTO;25351039057201968;DERIVADOS DO TABACO;CHARUTO;;11/04/2021 00:00:00;Inativo
